Cluster ID,Match Start,Match Stop,Duration,Match Score,Query Path,language,avg_logprob,error
8,3961.464,3981.016,19.55,396,panako/noon/clips/20260115/clip_001327_3981000.mp3,ko,-0.6579,
8,3964.48,3984.176,19.7,340,panako/noon/clips/20260115/clip_001328_3984000.mp3,ko,,
8,3977.2,3995.72,18.52,1074,panako/noon/clips/20260115/clip_001332_3996000.mp3,ko,-0.2555,
8,3985.536,3995.72,10.18,500,panako/noon/clips/20260115/clip_001335_4005000.mp3,ko,,
9,5325.6,5345.088,19.49,945,panako/noon/clips/20260115/clip_001775_5325000.mp3,ko,-0.1864,
9,5340.672,5359.696,19.02,774,panako/noon/clips/20260115/clip_001780_5340000.mp3,ko,-0.0727,
9,5346.968,5366.168,19.2,472,panako/noon/clips/20260115/clip_001782_5346000.mp3,ko,-0.1119,
9,5352.696,5372.104,19.41,517,panako/noon/clips/20260115/clip_001784_5352000.mp3,ko,-0.2543,
9,5367.592,5387.032,19.44,585,panako/noon/clips/20260115/clip_001789_5367000.mp3,ko,-0.132,
9,5395.016,5414.208,19.19,1060,panako/noon/clips/20260115/clip_001798_5394000.mp3,ko,-0.4432,
9,5403.56,5423.256,19.7,427,panako/noon/clips/20260115/clip_001801_5403000.mp3,ko,-0.2709,
9,5412.696,5432.176,19.48,381,panako/noon/clips/20260115/clip_001804_5412000.mp3,ko,-0.2256,
9,5415.92,5435.216,19.3,171,panako/noon/clips/20260115/clip_001805_5415000.mp3,ko,-0.7887,
9,5418.728,5438.256,19.53,669,panako/noon/clips/20260115/clip_001806_5418000.mp3,ko,,
9,5428.04,5442.008,13.97,480,panako/noon/clips/20260115/clip_001809_5427000.mp3,ko,-0.2093,
10,6807.856,6826.736,18.88,298,panako/noon/clips/20260115/clip_002283_6849000.mp3,ko,-0.1399,
10,6822.912,6842.192,19.28,388,panako/noon/clips/20260115/clip_002288_6864000.mp3,ko,-0.1202,
10,6828.84,6847.937,19.1,428,panako/noon/clips/20260115/clip_002290_6870000.mp3,ko,-0.0799,
10,6834.896,6854.304,19.41,320,panako/noon/clips/20260115/clip_002292_6876000.mp3,ko,-0.1183,
10,6845.256,6863.32,18.06,337,panako/noon/clips/20260115/clip_002295_6885000.mp3,ko,-0.1083,
10,6846.928,6866.264,19.34,318,panako/noon/clips/20260115/clip_002296_6888000.mp3,ko,-0.1138,
10,6849.944,6868.792,18.85,336,panako/noon/clips/20260115/clip_002297_6891000.mp3,ko,-0.1527,
10,6855.896,6875.288,19.39,329,panako/noon/clips/20260115/clip_002299_6897000.mp3,ko,-0.1165,
10,6861.88,6880.873,18.99,314,panako/noon/clips/20260115/clip_002301_6903000.mp3,ko,-0.0961,
10,6876.848,6896.112,19.26,439,panako/noon/clips/20260115/clip_002306_6918000.mp3,ko,-0.1211,
10,6879.84,6899.112,19.27,421,panako/noon/clips/20260115/clip_002307_6921000.mp3,ko,-0.1266,
10,6895.192,6913.256,18.06,439,panako/noon/clips/20260115/clip_002312_6936000.mp3,ko,-0.1552,
10,6927.6,6947.176,19.58,676,panako/noon/clips/20260115/clip_002321_6963000.mp3,ko,-0.1155,
10,6930.616,6949.024,18.41,557,panako/noon/clips/20260115/clip_002322_6966000.mp3,ko,-0.1532,
10,6933.616,6949.024,15.41,423,panako/noon/clips/20260115/clip_002323_6969000.mp3,ko,-0.1559,
10,6936.656,6949.024,12.37,306,panako/noon/clips/20260115/clip_002324_6972000.mp3,ko,-0.2251,
10,6999.608,7008.8,9.19,393,panako/noon/clips/20260115/clip_002335_7005000.mp3,ko,-0.1639,
10,7007.424,7020.008,12.58,542,panako/noon/clips/20260115/clip_002341_7023000.mp3,ko,-0.1846,
11,7108.16,7126.272,18.11,764,panako/noon/clips/20260115/clip_002370_7110000.mp3,ko,-0.1949,
11,7113.592,7132.928,19.34,764,panako/noon/clips/20260115/clip_002372_7116000.mp3,ko,-0.1469,
11,7122.6,7142.128,19.53,676,panako/noon/clips/20260115/clip_002375_7125000.mp3,ko,-0.1541,
12,3592.984,3605.368,12.38,451,panako/noon/clips/20260115/clip_002395_7185000.mp3,ko,-0.1327,
